meal_id	meal_name	meal_type	diet_type	prep_time_min	ingredients
6547	Eggs White Rice Bowl (Kale + Cucumber)	lunch	non-vegetarian	18	[{"id":82,"g":140},{"id":9,"g":200},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":6}]
6548	Eggs White Rice Bowl (Mushrooms + Zucchini)	lunch	non-vegetarian	18	[{"id":82,"g":140},{"id":9,"g":200},{"id":64,"g":100},{"id":63,"g":120},{"id":110,"g":15}]
6549	Eggs White Rice Bowl (Tomato + Lettuce)	lunch	non-vegetarian	18	[{"id":82,"g":140},{"id":9,"g":200},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":6}]
6550	Eggs Wrap (Carrots + Onion)	lunch	non-vegetarian	12	[{"id":15,"g":80},{"id":82,"g":140},{"id":55,"g":80},{"id":59,"g":60},{"id":37,"g":50}]
6551	Eggs Wrap (Cucumber + Bell Peppers)	lunch	non-vegetarian	12	[{"id":15,"g":80},{"id":82,"g":140},{"id":54,"g":80},{"id":58,"g":90},{"id":36,"g":10}]
6552	Eggs Wrap (Lettuce + Tomato)	lunch	non-vegetarian	12	[{"id":15,"g":80},{"id":82,"g":140},{"id":61,"g":60},{"id":53,"g":80},{"id":28,"g":6}]
6553	Eggs Wrap (Spinach + Broccoli)	lunch	non-vegetarian	12	[{"id":15,"g":80},{"id":82,"g":140},{"id":56,"g":60},{"id":57,"g":120},{"id":110,"g":18}]
6554	Lean Turkey Brown Rice Bowl (Bell Peppers + Onion)	lunch	non-vegetarian	18	[{"id":86,"g":170},{"id":10,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":32,"g":60}]
6555	Lean Turkey Brown Rice Bowl (Broccoli + Spinach)	lunch	non-vegetarian	18	[{"id":86,"g":170},{"id":10,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":28,"g":6}]
6556	Lean Turkey Brown Rice Bowl (Cauliflower + Broccoli)	lunch	non-vegetarian	18	[{"id":86,"g":170},{"id":10,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":110,"g":15}]
6557	Lean Turkey Brown Rice Bowl (Kale + Cucumber)	lunch	non-vegetarian	18	[{"id":86,"g":170},{"id":10,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":110,"g":15}]
6558	Lean Turkey Brown Rice Bowl (Mushrooms + Zucchini)	lunch	non-vegetarian	18	[{"id":86,"g":170},{"id":10,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":32,"g":60}]
6559	Lean Turkey Brown Rice Bowl (Tomato + Lettuce)	lunch	non-vegetarian	18	[{"id":86,"g":170},{"id":10,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":110,"g":15}]
6560	Lean Turkey Couscous Bowl (Bell Peppers + Onion)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":12,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":28,"g":6}]
6561	Lean Turkey Couscous Bowl (Broccoli + Spinach)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":12,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":110,"g":15}]
6562	Lean Turkey Couscous Bowl (Cauliflower + Broccoli)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":12,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":32,"g":60}]
6563	Lean Turkey Couscous Bowl (Kale + Cucumber)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":12,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":32,"g":60}]
6564	Lean Turkey Couscous Bowl (Mushrooms + Zucchini)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":12,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":6}]
6565	Lean Turkey Couscous Bowl (Tomato + Lettuce)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":12,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":32,"g":60}]
6566	Lean Turkey Potato Bowl (Bell Peppers + Onion)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":70,"g":250},{"id":58,"g":120},{"id":59,"g":60},{"id":32,"g":60}]
6567	Lean Turkey Potato Bowl (Broccoli + Spinach)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":70,"g":250},{"id":57,"g":150},{"id":56,"g":70},{"id":28,"g":6}]
6568	Lean Turkey Potato Bowl (Cauliflower + Broccoli)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":70,"g":250},{"id":65,"g":140},{"id":57,"g":140},{"id":110,"g":15}]
6569	Lean Turkey Potato Bowl (Kale + Cucumber)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":70,"g":250},{"id":62,"g":100},{"id":54,"g":100},{"id":110,"g":15}]
6570	Lean Turkey Potato Bowl (Mushrooms + Zucchini)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":70,"g":250},{"id":64,"g":100},{"id":63,"g":120},{"id":32,"g":60}]
6571	Lean Turkey Potato Bowl (Tomato + Lettuce)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":70,"g":250},{"id":53,"g":100},{"id":61,"g":80},{"id":110,"g":15}]
6572	Lean Turkey Quinoa Bowl (Bell Peppers + Onion)	lunch	non-vegetarian	18	[{"id":86,"g":170},{"id":11,"g":200},{"id":58,"g":120},{"id":59,"g":60},{"id":110,"g":15}]
6573	Lean Turkey Quinoa Bowl (Broccoli + Spinach)	lunch	non-vegetarian	18	[{"id":86,"g":170},{"id":11,"g":200},{"id":57,"g":150},{"id":56,"g":70},{"id":32,"g":60}]
6574	Lean Turkey Quinoa Bowl (Cauliflower + Broccoli)	lunch	non-vegetarian	18	[{"id":86,"g":170},{"id":11,"g":200},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":6}]
6575	Lean Turkey Quinoa Bowl (Kale + Cucumber)	lunch	non-vegetarian	18	[{"id":86,"g":170},{"id":11,"g":200},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":6}]
6576	Lean Turkey Quinoa Bowl (Mushrooms + Zucchini)	lunch	non-vegetarian	18	[{"id":86,"g":170},{"id":11,"g":200},{"id":64,"g":100},{"id":63,"g":120},{"id":110,"g":15}]
6577	Lean Turkey Quinoa Bowl (Tomato + Lettuce)	lunch	non-vegetarian	18	[{"id":86,"g":170},{"id":11,"g":200},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":6}]
6578	Lean Turkey Sweet Potato Bowl (Bell Peppers + Onion)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":69,"g":250},{"id":58,"g":120},{"id":59,"g":60},{"id":28,"g":6}]
6579	Lean Turkey Sweet Potato Bowl (Broccoli + Spinach)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":69,"g":250},{"id":57,"g":150},{"id":56,"g":70},{"id":110,"g":15}]
6580	Lean Turkey Sweet Potato Bowl (Cauliflower + Broccoli)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":69,"g":250},{"id":65,"g":140},{"id":57,"g":140},{"id":32,"g":60}]
6581	Lean Turkey Sweet Potato Bowl (Kale + Cucumber)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":69,"g":250},{"id":62,"g":100},{"id":54,"g":100},{"id":32,"g":60}]
6582	Lean Turkey Sweet Potato Bowl (Mushrooms + Zucchini)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":69,"g":250},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":6}]
6583	Lean Turkey Sweet Potato Bowl (Tomato + Lettuce)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":69,"g":250},{"id":53,"g":100},{"id":61,"g":80},{"id":32,"g":60}]
6584	Lean Turkey White Rice Bowl (Bell Peppers + Onion)	lunch	non-vegetarian	18	[{"id":86,"g":170},{"id":9,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":28,"g":6}]
6585	Lean Turkey White Rice Bowl (Broccoli + Spinach)	lunch	non-vegetarian	18	[{"id":86,"g":170},{"id":9,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":110,"g":15}]
6586	Lean Turkey White Rice Bowl (Cauliflower + Broccoli)	lunch	non-vegetarian	18	[{"id":86,"g":170},{"id":9,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":32,"g":60}]
6587	Lean Turkey White Rice Bowl (Kale + Cucumber)	lunch	non-vegetarian	18	[{"id":86,"g":170},{"id":9,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":32,"g":60}]
6588	Lean Turkey White Rice Bowl (Mushrooms + Zucchini)	lunch	non-vegetarian	18	[{"id":86,"g":170},{"id":9,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":6}]
6589	Lean Turkey White Rice Bowl (Tomato + Lettuce)	lunch	non-vegetarian	18	[{"id":86,"g":170},{"id":9,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":32,"g":60}]
6590	Lean Turkey Whole Wheat Pasta Bowl (Bell Peppers + Onion)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":14,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":110,"g":15}]
6591	Lean Turkey Whole Wheat Pasta Bowl (Broccoli + Spinach)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":14,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":32,"g":60}]
6592	Lean Turkey Whole Wheat Pasta Bowl (Cauliflower + Broccoli)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":14,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":6}]
6593	Lean Turkey Whole Wheat Pasta Bowl (Kale + Cucumber)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":14,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":6}]
6594	Lean Turkey Whole Wheat Pasta Bowl (Mushrooms + Zucchini)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":14,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":110,"g":15}]
6595	Lean Turkey Whole Wheat Pasta Bowl (Tomato + Lettuce)	lunch	non-vegetarian	22	[{"id":86,"g":170},{"id":14,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":6}]
6596	Salmon Brown Rice Bowl (Bell Peppers + Onion)	lunch	non-vegetarian	18	[{"id":88,"g":160},{"id":10,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":28,"g":6}]
6597	Salmon Brown Rice Bowl (Broccoli + Spinach)	lunch	non-vegetarian	18	[{"id":88,"g":160},{"id":10,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":110,"g":15}]
6598	Salmon Brown Rice Bowl (Cauliflower + Broccoli)	lunch	non-vegetarian	18	[{"id":88,"g":160},{"id":10,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":32,"g":60}]
6599	Salmon Brown Rice Bowl (Kale + Cucumber)	lunch	non-vegetarian	18	[{"id":88,"g":160},{"id":10,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":32,"g":60}]
6600	Salmon Brown Rice Bowl (Mushrooms + Zucchini)	lunch	non-vegetarian	18	[{"id":88,"g":160},{"id":10,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":6}]
6601	Salmon Brown Rice Bowl (Tomato + Lettuce)	lunch	non-vegetarian	18	[{"id":88,"g":160},{"id":10,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":32,"g":60}]
6602	Salmon Couscous Bowl (Bell Peppers + Onion)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":12,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":110,"g":15}]
6603	Salmon Couscous Bowl (Broccoli + Spinach)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":12,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":32,"g":60}]
6604	Salmon Couscous Bowl (Cauliflower + Broccoli)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":12,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":6}]
6605	Salmon Couscous Bowl (Kale + Cucumber)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":12,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":6}]
6606	Salmon Couscous Bowl (Mushrooms + Zucchini)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":12,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":110,"g":15}]
6607	Salmon Couscous Bowl (Tomato + Lettuce)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":12,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":6}]
6608	Salmon Potato Bowl (Bell Peppers + Onion)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":70,"g":250},{"id":58,"g":120},{"id":59,"g":60},{"id":28,"g":6}]
6609	Salmon Potato Bowl (Broccoli + Spinach)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":70,"g":250},{"id":57,"g":150},{"id":56,"g":70},{"id":110,"g":15}]
6610	Salmon Potato Bowl (Cauliflower + Broccoli)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":70,"g":250},{"id":65,"g":140},{"id":57,"g":140},{"id":32,"g":60}]
6611	Salmon Potato Bowl (Kale + Cucumber)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":70,"g":250},{"id":62,"g":100},{"id":54,"g":100},{"id":32,"g":60}]
6612	Salmon Potato Bowl (Mushrooms + Zucchini)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":70,"g":250},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":6}]
6613	Salmon Potato Bowl (Tomato + Lettuce)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":70,"g":250},{"id":53,"g":100},{"id":61,"g":80},{"id":32,"g":60}]
6614	Salmon Quinoa Bowl (Bell Peppers + Onion)	lunch	non-vegetarian	18	[{"id":88,"g":160},{"id":11,"g":200},{"id":58,"g":120},{"id":59,"g":60},{"id":32,"g":60}]
6615	Salmon Quinoa Bowl (Broccoli + Spinach)	lunch	non-vegetarian	18	[{"id":88,"g":160},{"id":11,"g":200},{"id":57,"g":150},{"id":56,"g":70},{"id":28,"g":6}]
6616	Salmon Quinoa Bowl (Cauliflower + Broccoli)	lunch	non-vegetarian	18	[{"id":88,"g":160},{"id":11,"g":200},{"id":65,"g":140},{"id":57,"g":140},{"id":110,"g":15}]
6617	Salmon Quinoa Bowl (Kale + Cucumber)	lunch	non-vegetarian	18	[{"id":88,"g":160},{"id":11,"g":200},{"id":62,"g":100},{"id":54,"g":100},{"id":110,"g":15}]
6618	Salmon Quinoa Bowl (Mushrooms + Zucchini)	lunch	non-vegetarian	18	[{"id":88,"g":160},{"id":11,"g":200},{"id":64,"g":100},{"id":63,"g":120},{"id":32,"g":60}]
6619	Salmon Quinoa Bowl (Tomato + Lettuce)	lunch	non-vegetarian	18	[{"id":88,"g":160},{"id":11,"g":200},{"id":53,"g":100},{"id":61,"g":80},{"id":110,"g":15}]
6620	Salmon Salad (Cauliflower + Broccoli + avocado)	lunch	non-vegetarian	14	[{"id":88,"g":160},{"id":61,"g":90},{"id":65,"g":140},{"id":57,"g":140},{"id":32,"g":60}]
6621	Salmon Salad (Cauliflower + Broccoli + olive oil)	lunch	non-vegetarian	14	[{"id":88,"g":160},{"id":61,"g":90},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":8}]
6622	Salmon Salad (Cauliflower + Broccoli + quinoa)	lunch	non-vegetarian	14	[{"id":88,"g":160},{"id":61,"g":90},{"id":65,"g":140},{"id":57,"g":140},{"id":11,"g":160}]
6623	Salmon Salad (Green Beans + Carrots + avocado)	lunch	non-vegetarian	14	[{"id":88,"g":160},{"id":61,"g":90},{"id":66,"g":120},{"id":55,"g":90},{"id":32,"g":60}]
6624	Salmon Salad (Green Beans + Carrots + olive oil)	lunch	non-vegetarian	14	[{"id":88,"g":160},{"id":61,"g":90},{"id":66,"g":120},{"id":55,"g":90},{"id":28,"g":8}]
6625	Salmon Salad (Green Beans + Carrots + quinoa)	lunch	non-vegetarian	14	[{"id":88,"g":160},{"id":61,"g":90},{"id":66,"g":120},{"id":55,"g":90},{"id":11,"g":160}]
6626	Salmon Salad (Kale + Cucumber + avocado)	lunch	non-vegetarian	14	[{"id":88,"g":160},{"id":61,"g":90},{"id":62,"g":100},{"id":54,"g":100},{"id":32,"g":60}]
6627	Salmon Salad (Kale + Cucumber + olive oil)	lunch	non-vegetarian	14	[{"id":88,"g":160},{"id":61,"g":90},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":8}]
6628	Salmon Salad (Kale + Cucumber + quinoa)	lunch	non-vegetarian	14	[{"id":88,"g":160},{"id":61,"g":90},{"id":62,"g":100},{"id":54,"g":100},{"id":11,"g":160}]
6629	Salmon Salad (Mushrooms + Zucchini + avocado)	lunch	non-vegetarian	14	[{"id":88,"g":160},{"id":61,"g":90},{"id":64,"g":100},{"id":63,"g":120},{"id":32,"g":60}]
6630	Salmon Salad (Mushrooms + Zucchini + olive oil)	lunch	non-vegetarian	14	[{"id":88,"g":160},{"id":61,"g":90},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":8}]
6631	Salmon Salad (Mushrooms + Zucchini + quinoa)	lunch	non-vegetarian	14	[{"id":88,"g":160},{"id":61,"g":90},{"id":64,"g":100},{"id":63,"g":120},{"id":11,"g":160}]
6632	Salmon Salad (Spinach + Tomato + avocado)	lunch	non-vegetarian	14	[{"id":88,"g":160},{"id":61,"g":90},{"id":56,"g":70},{"id":53,"g":100},{"id":32,"g":60}]
6633	Salmon Salad (Spinach + Tomato + olive oil)	lunch	non-vegetarian	14	[{"id":88,"g":160},{"id":61,"g":90},{"id":56,"g":70},{"id":53,"g":100},{"id":28,"g":8}]
6634	Salmon Salad (Spinach + Tomato + quinoa)	lunch	non-vegetarian	14	[{"id":88,"g":160},{"id":61,"g":90},{"id":56,"g":70},{"id":53,"g":100},{"id":11,"g":160}]
6635	Salmon Salad (Tomato + Lettuce + avocado)	lunch	non-vegetarian	14	[{"id":88,"g":160},{"id":61,"g":90},{"id":53,"g":100},{"id":61,"g":80},{"id":32,"g":60}]
6636	Salmon Salad (Tomato + Lettuce + olive oil)	lunch	non-vegetarian	14	[{"id":88,"g":160},{"id":61,"g":90},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":8}]
6637	Salmon Salad (Tomato + Lettuce + quinoa)	lunch	non-vegetarian	14	[{"id":88,"g":160},{"id":61,"g":90},{"id":53,"g":100},{"id":61,"g":80},{"id":11,"g":160}]
6638	Salmon Sweet Potato Bowl (Bell Peppers + Onion)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":69,"g":250},{"id":58,"g":120},{"id":59,"g":60},{"id":110,"g":15}]
6639	Salmon Sweet Potato Bowl (Broccoli + Spinach)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":69,"g":250},{"id":57,"g":150},{"id":56,"g":70},{"id":32,"g":60}]
6640	Salmon Sweet Potato Bowl (Cauliflower + Broccoli)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":69,"g":250},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":6}]
6641	Salmon Sweet Potato Bowl (Kale + Cucumber)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":69,"g":250},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":6}]
6642	Salmon Sweet Potato Bowl (Mushrooms + Zucchini)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":69,"g":250},{"id":64,"g":100},{"id":63,"g":120},{"id":110,"g":15}]
6643	Salmon Sweet Potato Bowl (Tomato + Lettuce)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":69,"g":250},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":6}]
6644	Salmon White Rice Bowl (Bell Peppers + Onion)	lunch	non-vegetarian	18	[{"id":88,"g":160},{"id":9,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":110,"g":15}]
6645	Salmon White Rice Bowl (Broccoli + Spinach)	lunch	non-vegetarian	18	[{"id":88,"g":160},{"id":9,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":32,"g":60}]
6646	Salmon White Rice Bowl (Cauliflower + Broccoli)	lunch	non-vegetarian	18	[{"id":88,"g":160},{"id":9,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":6}]
6647	Salmon White Rice Bowl (Kale + Cucumber)	lunch	non-vegetarian	18	[{"id":88,"g":160},{"id":9,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":6}]
6648	Salmon White Rice Bowl (Mushrooms + Zucchini)	lunch	non-vegetarian	18	[{"id":88,"g":160},{"id":9,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":110,"g":15}]
6649	Salmon White Rice Bowl (Tomato + Lettuce)	lunch	non-vegetarian	18	[{"id":88,"g":160},{"id":9,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":6}]
6650	Salmon Whole Wheat Pasta Bowl (Bell Peppers + Onion)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":14,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":32,"g":60}]
6651	Salmon Whole Wheat Pasta Bowl (Broccoli + Spinach)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":14,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":28,"g":6}]
6652	Salmon Whole Wheat Pasta Bowl (Cauliflower + Broccoli)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":14,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":110,"g":15}]
6653	Salmon Whole Wheat Pasta Bowl (Kale + Cucumber)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":14,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":110,"g":15}]
6654	Salmon Whole Wheat Pasta Bowl (Mushrooms + Zucchini)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":14,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":32,"g":60}]
6655	Salmon Whole Wheat Pasta Bowl (Tomato + Lettuce)	lunch	non-vegetarian	22	[{"id":88,"g":160},{"id":14,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":110,"g":15}]
6656	Shrimp Brown Rice Bowl (Bell Peppers + Onion)	lunch	non-vegetarian	18	[{"id":90,"g":180},{"id":10,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":110,"g":15}]
6657	Shrimp Brown Rice Bowl (Broccoli + Spinach)	lunch	non-vegetarian	18	[{"id":90,"g":180},{"id":10,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":32,"g":60}]
6658	Shrimp Brown Rice Bowl (Cauliflower + Broccoli)	lunch	non-vegetarian	18	[{"id":90,"g":180},{"id":10,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":6}]
6659	Shrimp Brown Rice Bowl (Kale + Cucumber)	lunch	non-vegetarian	18	[{"id":90,"g":180},{"id":10,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":6}]
6660	Shrimp Brown Rice Bowl (Mushrooms + Zucchini)	lunch	non-vegetarian	18	[{"id":90,"g":180},{"id":10,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":110,"g":15}]
6661	Shrimp Brown Rice Bowl (Tomato + Lettuce)	lunch	non-vegetarian	18	[{"id":90,"g":180},{"id":10,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":6}]
6662	Shrimp Couscous Bowl (Bell Peppers + Onion)	lunch	non-vegetarian	22	[{"id":90,"g":180},{"id":12,"g":220},{"id":58,"g":120},{"id":59,"g":60},{"id":32,"g":60}]
6663	Shrimp Couscous Bowl (Broccoli + Spinach)	lunch	non-vegetarian	22	[{"id":90,"g":180},{"id":12,"g":220},{"id":57,"g":150},{"id":56,"g":70},{"id":28,"g":6}]
6664	Shrimp Couscous Bowl (Cauliflower + Broccoli)	lunch	non-vegetarian	22	[{"id":90,"g":180},{"id":12,"g":220},{"id":65,"g":140},{"id":57,"g":140},{"id":110,"g":15}]
6665	Shrimp Couscous Bowl (Kale + Cucumber)	lunch	non-vegetarian	22	[{"id":90,"g":180},{"id":12,"g":220},{"id":62,"g":100},{"id":54,"g":100},{"id":110,"g":15}]
6666	Shrimp Couscous Bowl (Mushrooms + Zucchini)	lunch	non-vegetarian	22	[{"id":90,"g":180},{"id":12,"g":220},{"id":64,"g":100},{"id":63,"g":120},{"id":32,"g":60}]
6667	Shrimp Couscous Bowl (Tomato + Lettuce)	lunch	non-vegetarian	22	[{"id":90,"g":180},{"id":12,"g":220},{"id":53,"g":100},{"id":61,"g":80},{"id":110,"g":15}]
6668	Shrimp Potato Bowl (Bell Peppers + Onion)	lunch	non-vegetarian	22	[{"id":90,"g":180},{"id":70,"g":250},{"id":58,"g":120},{"id":59,"g":60},{"id":110,"g":15}]
6669	Shrimp Potato Bowl (Broccoli + Spinach)	lunch	non-vegetarian	22	[{"id":90,"g":180},{"id":70,"g":250},{"id":57,"g":150},{"id":56,"g":70},{"id":32,"g":60}]
6670	Shrimp Potato Bowl (Cauliflower + Broccoli)	lunch	non-vegetarian	22	[{"id":90,"g":180},{"id":70,"g":250},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":6}]
6671	Shrimp Potato Bowl (Kale + Cucumber)	lunch	non-vegetarian	22	[{"id":90,"g":180},{"id":70,"g":250},{"id":62,"g":100},{"id":54,"g":100},{"id":28,"g":6}]
6672	Shrimp Potato Bowl (Mushrooms + Zucchini)	lunch	non-vegetarian	22	[{"id":90,"g":180},{"id":70,"g":250},{"id":64,"g":100},{"id":63,"g":120},{"id":110,"g":15}]
6673	Shrimp Potato Bowl (Tomato + Lettuce)	lunch	non-vegetarian	22	[{"id":90,"g":180},{"id":70,"g":250},{"id":53,"g":100},{"id":61,"g":80},{"id":28,"g":6}]
6674	Shrimp Quinoa Bowl (Bell Peppers + Onion)	lunch	non-vegetarian	18	[{"id":90,"g":180},{"id":11,"g":200},{"id":58,"g":120},{"id":59,"g":60},{"id":28,"g":6}]
6675	Shrimp Quinoa Bowl (Broccoli + Spinach)	lunch	non-vegetarian	18	[{"id":90,"g":180},{"id":11,"g":200},{"id":57,"g":150},{"id":56,"g":70},{"id":110,"g":15}]
6676	Shrimp Quinoa Bowl (Cauliflower + Broccoli)	lunch	non-vegetarian	18	[{"id":90,"g":180},{"id":11,"g":200},{"id":65,"g":140},{"id":57,"g":140},{"id":32,"g":60}]
6677	Shrimp Quinoa Bowl (Kale + Cucumber)	lunch	non-vegetarian	18	[{"id":90,"g":180},{"id":11,"g":200},{"id":62,"g":100},{"id":54,"g":100},{"id":32,"g":60}]
6678	Shrimp Quinoa Bowl (Mushrooms + Zucchini)	lunch	non-vegetarian	18	[{"id":90,"g":180},{"id":11,"g":200},{"id":64,"g":100},{"id":63,"g":120},{"id":28,"g":6}]
6679	Shrimp Quinoa Bowl (Tomato + Lettuce)	lunch	non-vegetarian	18	[{"id":90,"g":180},{"id":11,"g":200},{"id":53,"g":100},{"id":61,"g":80},{"id":32,"g":60}]
6680	Shrimp Salad (Cauliflower + Broccoli + avocado)	lunch	non-vegetarian	14	[{"id":90,"g":180},{"id":61,"g":90},{"id":65,"g":140},{"id":57,"g":140},{"id":32,"g":60}]
6681	Shrimp Salad (Cauliflower + Broccoli + olive oil)	lunch	non-vegetarian	14	[{"id":90,"g":180},{"id":61,"g":90},{"id":65,"g":140},{"id":57,"g":140},{"id":28,"g":8}]
